ids,labels
5795,55
5796,59
5797,46
5798,11
5799,20
5800,83
5801,80
5802,38
5803,30
5804,93
5805,93
5806,41
5807,0
5808,35
5809,54
5810,9
5811,84
5812,87
5813,81
5814,12
5815,49
5816,60
5817,81
5818,89
5819,27
5820,51
5821,36
5822,59
5823,82
5824,7
5825,94
5826,80
5827,56
5828,37
5829,63
5830,75
5831,13
5832,34
5833,88
5834,85
5835,24
5836,28
5837,56
5838,88
5839,41
5840,62
5841,7
5842,79
5843,38
5844,45
5845,22
5846,52
5847,32
5848,26
5849,28
5850,96
5851,44
5852,57
5853,13
5854,47
5855,8
5856,30
5857,17
5858,1
5859,18
5860,91
5861,82
5862,98
5863,57
5864,71
5865,16
5866,54
5867,7
5868,52
5869,26
5870,50
5871,86
5872,74
5873,50
5874,74
5875,71
5876,85
5877,8
5878,31
5879,28
5880,17
5881,26
5882,28
5883,93
5884,16
5885,0
5886,37
5887,26
5888,71
5889,34
5890,98
5891,99
5892,44
5893,58
5894,40
5895,8
5896,34
5897,35
5898,86
5899,41
5900,0
5901,19
5902,44
5903,46
5904,6
5905,42
5906,62
5907,73
5908,31
5909,72
5910,62
5911,97
5912,97
5913,0
5914,57
5915,19
5916,46
5917,53
5918,69
5919,47
5920,13
5921,84
5922,67
5923,42
5924,80
5925,96
5926,20
5927,23
5928,65
5929,79
5930,99
5931,62
5932,58
5933,21
5934,55
5935,1
5936,98
5937,5
5938,66
5939,69
5940,39
5941,71
5942,88
5943,6
5944,51
5945,34
5946,31
5947,72
5948,91
5949,78
5950,40
5951,23
5952,23
5953,68
5954,55
5955,64
5956,78
5957,86
5958,1
5959,61
5960,89
5961,72
5962,32
5963,64
5964,43
5965,60
5966,44
5967,62
5968,91
5969,81
5970,35
5971,35
5972,46
5973,91
5974,85
5975,70
5976,28
5977,51
5978,22
5979,43
5980,35
5981,9
5982,74
5983,84
5984,72
5985,81
5986,95
5987,98
5988,86
5989,12
5990,24
5991,61
5992,50
5993,9
5994,8
5995,20
5996,11
5997,49
5998,0
5999,66
6000,31
6001,18
6002,35
6003,23
6004,47
6005,89
6006,30
6007,88
6008,98
6009,40
6010,97
6011,17
6012,81
6013,27
6014,62
6015,89
6016,72
6017,95
6018,9
6019,67
6020,25
6021,98
6022,48
6023,98
6024,34
6025,9
6026,88
6027,21
6028,36
6029,55
6030,82
6031,40
6032,47
6033,10
6034,57
6035,92
6036,93
6037,15
6038,54
6039,88
6040,12
6041,98
6042,39
6043,70
6044,15
6045,32
6046,94
6047,70
6048,96
6049,70
6050,92
6051,20
6052,3
6053,25
6054,33
6055,42
6056,99
6057,16
6058,21
6059,28
6060,98
6061,42
6062,17
6063,89
6064,14
6065,57
6066,81
6067,34
6068,4
6069,10
6070,12
6071,40
6072,49
6073,29
6074,87
6075,58
6076,36
6077,65
6078,83
6079,10
6080,34
6081,12
6082,5
6083,17
6084,29
6085,80
6086,80
6087,6
6088,65
6089,9
6090,55
6091,38
6092,88
6093,28
6094,43
6095,57
6096,50
6097,99
6098,20
6099,0
6100,32
6101,90
6102,70
6103,26
6104,31
6105,88
6106,56
6107,23
6108,71
6109,4
6110,94
6111,38
6112,39
6113,66
6114,96
6115,63
6116,13
6117,39
6118,27
6119,31
6120,84
6121,24
6122,37
6123,18
6124,43
6125,96
6126,2
6127,6
6128,44
6129,78
6130,19
6131,39
6132,97
6133,6
6134,39
6135,70
6136,74
6137,52
6138,5
6139,10
6140,21
6141,20
6142,42
6143,80
6144,48
6145,39
6146,14
6147,74
6148,80
6149,12
6150,95
6151,15
6152,51
6153,79
6154,78
6155,6
6156,4
6157,11
6158,32
6159,25
6160,97
6161,94
6162,34
6163,34
6164,59
6165,22
6166,16
6167,70
6168,86
6169,20
6170,99
6171,74
6172,37
6173,28
6174,47
6175,43
6176,13
6177,50
6178,98
6179,49
6180,78
6181,68
6182,99
6183,52
6184,28
6185,80
6186,19
6187,22
6188,23
6189,25
6190,63
6191,87
6192,50
6193,5
6194,51
6195,63
6196,29
6197,57
6198,99
6199,53
6200,85
6201,74
6202,44
6203,75
6204,31
6205,95
6206,40
6207,33
6208,49
6209,97
6210,42
6211,13
6212,0
6213,86
6214,9
6215,51
6216,40
6217,9
6218,39
6219,70
6220,96
6221,38
6222,62
6223,32
6224,16
6225,35
6226,8
6227,2
6228,66
6229,66
6230,46
6231,73
6232,56
6233,20
6234,95
6235,68
6236,52
6237,94
6238,22
6239,9
6240,23
6241,11
6242,55
6243,44
6244,18
6245,20
6246,17
6247,98
6248,73
6249,96
6250,60
6251,28
6252,10
6253,0
6254,10
6255,31
6256,98
6257,29
6258,24
6259,23
6260,52
6261,60
6262,13
6263,57
6264,52
6265,87
6266,85
6267,22
6268,83
6269,22
6270,40
6271,56
6272,1
6273,45
6274,29
6275,60
6276,65
6277,7
6278,88
6279,48
6280,45
6281,29
6282,18
6283,71
6284,80
6285,55
6286,80
6287,73
6288,27
6289,5
6290,69
6291,46
6292,66
6293,42
6294,90
6295,52
6296,1
6297,39
6298,57
6299,86
6300,19
6301,2
6302,36
6303,97
6304,87
6305,30
6306,74
6307,85
6308,33
6309,6
6310,97
6311,72
6312,54
6313,40
6314,91
6315,71
6316,33
6317,98
6318,69
6319,56
6320,14
6321,50
6322,37
6323,40
6324,97
6325,34
6326,88
6327,14
6328,75
6329,83
6330,74
6331,66
6332,52
6333,52
6334,86
6335,66
6336,24
6337,69
6338,41
6339,13
6340,39
6341,25
6342,61
6343,48
6344,44
6345,23
6346,38
6347,9
6348,50
6349,30
6350,2
6351,54
6352,12
6353,21
6354,56
6355,72
6356,83
6357,46
6358,73
6359,47
6360,89
6361,24
6362,52
6363,75
6364,20
6365,6
6366,92
6367,96
6368,5
6369,63
6370,39
6371,67
6372,45
6373,67
6374,2
6375,79
6376,76
6377,27
6378,81
6379,89
6380,83
6381,60
6382,48
6383,21
6384,2
6385,30
6386,98
6387,21
6388,82
6389,90
6390,94
6391,74
6392,71
6393,75
6394,79
6395,42
6396,75
6397,14
6398,89
6399,50
6400,83
6401,42
6402,67
6403,81
6404,73
6405,52
6406,17
6407,76
6408,5
6409,42
6410,68
6411,13
6412,37
6413,94
6414,92
6415,0
6416,48
6417,15
6418,15
6419,39
6420,40
6421,82
6422,31
6423,94
6424,74
6425,68
6426,52
6427,19
6428,4
6429,6
6430,89
6431,40
6432,27
6433,97
6434,79
6435,86
6436,66
6437,3
6438,26
6439,36
6440,9
6441,66
6442,44
6443,59
6444,33
6445,79
6446,63
6447,97
6448,43
6449,48
6450,78
6451,25
6452,32
6453,79
6454,40
6455,33
6456,80
6457,16
6458,45
6459,45
6460,12
6461,99
6462,18
6463,6
6464,41
6465,35
6466,69
6467,18
6468,44
6469,34
6470,32
6471,30
6472,9
6473,72
6474,85
6475,15
6476,92
6477,5
6478,71
6479,59
6480,56
6481,88
6482,22
6483,15
6484,31
6485,66
6486,55
6487,56
6488,99
6489,72
6490,22
6491,20
6492,99
6493,57
6494,93
6495,29
6496,3
6497,91
6498,64
6499,36
6500,22
6501,49
6502,26
6503,84
6504,56
6505,54
6506,85
6507,9
6508,22
6509,29
6510,12
6511,32
6512,94
6513,44
6514,25
6515,18
6516,53
6517,12
6518,27
6519,57
6520,86
6521,88
6522,22
6523,1
6524,78
6525,24
6526,55
6527,33
6528,97
6529,37
6530,25
6531,87
6532,57
6533,36
6534,35
6535,44
6536,57
6537,27
6538,31
6539,51
6540,26
6541,7
6542,96
6543,39
6544,34
6545,34
6546,95
6547,48
6548,56
6549,18
6550,83
6551,92
6552,97
6553,8
6554,33
6555,66
6556,81
6557,68
6558,51
6559,10
6560,77
6561,97
6562,33
6563,60
6564,43
6565,10
6566,74
6567,31
6568,84
6569,49
6570,78
6571,24
6572,68
6573,98
6574,58
6575,51
6576,44
6577,36
6578,65
6579,78
6580,55
6581,50
6582,25
6583,34
6584,86
6585,35
6586,33
6587,92
6588,56
6589,71
6590,61
6591,5
6592,79
6593,71
6594,20
6595,44
6596,23
6597,28
6598,76
6599,31
6600,97
6601,82
6602,9
6603,4
6604,54
6605,38
6606,11
6607,59
6608,84
6609,34
6610,96
6611,35
6612,52
6613,73
6614,87
6615,62
6616,15
6617,11
6618,59
6619,20
6620,47
6621,96
6622,50
6623,36
6624,35
6625,77
6626,38
6627,24
6628,2
6629,17
6630,36
6631,80
6632,74
6633,41
6634,32
6635,23
6636,76
6637,44
6638,91
6639,21
6640,81
6641,53
6642,55
6643,47
6644,79
6645,19
6646,15
6647,82
6648,64
6649,3
6650,49
6651,35
6652,97
6653,58
6654,43
6655,20
6656,86
6657,22
6658,32
6659,18
6660,53
6661,60
6662,36
6663,83
6664,18
6665,32
6666,66
6667,99
6668,51
6669,35
6670,69
6671,28
6672,11
6673,22
6674,49
6675,21
6676,93
6677,1
6678,55
6679,88
6680,68
6681,37
6682,99
6683,92
6684,76
6685,33
6686,31
6687,82
6688,75
6689,61
6690,55
6691,90
6692,78
6693,34
6694,87
6695,39
6696,85
6697,70
6698,2
6699,14
6700,45
6701,1
6702,93
6703,90
6704,64
6705,38
6706,12
6707,91
6708,47
6709,2
6710,99
6711,79
6712,13
6713,8
6714,84
6715,27
6716,11
6717,71
6718,21
6719,28
6720,98
6721,97
6722,67
6723,75
6724,40
6725,17
6726,4
6727,95
6728,63
6729,51
6730,48
6731,65
6732,6
6733,39
6734,5
6735,42
6736,69
6737,14
6738,83
6739,23
6740,78
6741,47
6742,81
6743,41
6744,76
6745,99
6746,97
6747,50
6748,24
6749,76
6750,57
6751,25
6752,90
6753,44
6754,54
6755,92
6756,93
6757,4
6758,2
6759,1
6760,39
6761,98
6762,90
6763,74
6764,81
6765,74
6766,64
6767,42
6768,59
6769,69
6770,36
6771,66
6772,10
6773,52
6774,22
6775,28
6776,69
6777,39
6778,15
6779,26
6780,36
6781,23
6782,41
6783,94
6784,45
6785,17
6786,1
6787,62
6788,9
6789,42
6790,37
6791,81
6792,77
6793,69
6794,80
6795,22
6796,75
6797,24
6798,3
6799,8
6800,24
6801,28
6802,4
6803,57
6804,10
6805,2
6806,0
6807,89
6808,7
6809,94
6810,68
6811,66
6812,17
6813,5
6814,90
6815,77
6816,34
6817,75
6818,26
6819,35
6820,52
6821,70
6822,29
6823,94
6824,37
6825,83
6826,40
6827,0
6828,57
6829,96
6830,4
6831,78
6832,80
6833,6
6834,85
6835,59
6836,96
6837,8
6838,93
6839,62
6840,25
6841,86
6842,1
6843,29
6844,93
6845,82
6846,96
6847,54
6848,8
6849,19
6850,30
6851,4
6852,86
6853,19
6854,17
6855,32
6856,38
6857,57
6858,84
6859,10
6860,40
6861,12
6862,33
6863,94
6864,68
6865,8
6866,89
6867,69
6868,95
6869,43
6870,60
6871,87
6872,70
6873,12
6874,90
6875,2
6876,54
6877,45
6878,65
6879,50
6880,19
6881,68
6882,17
6883,35
6884,81
6885,3
6886,9
6887,99
6888,77
6889,84
6890,22
6891,93
6892,23
6893,36
6894,73
6895,80
6896,54
6897,92
6898,4
6899,9
6900,86
6901,91
6902,89
6903,85
6904,30
6905,12
6906,54
6907,39
6908,76
6909,45
6910,67
6911,51
6912,10
6913,19
6914,48
6915,81
6916,55
6917,38
6918,27
6919,26
6920,81
6921,20
6922,0
6923,65
6924,42
6925,77
6926,52
6927,92
6928,82
6929,12
6930,89
6931,53
6932,21
6933,18
6934,92
6935,36
6936,44
6937,35
6938,31
6939,62
6940,41
6941,65
6942,28
6943,20
6944,92
6945,33
6946,21
6947,86
6948,72
6949,18
6950,56
6951,88
6952,76
6953,71
6954,48
6955,12
6956,83
6957,60
6958,99
6959,84
6960,24
6961,37
6962,86
6963,76
6964,84
6965,51
6966,60
6967,97
6968,29
6969,65
6970,44
6971,7
6972,83
6973,59
6974,96
6975,53
6976,32
6977,79
6978,87
6979,33
6980,46
6981,12
6982,74
6983,47
6984,24
6985,55
6986,54
6987,85
6988,22
6989,75
6990,4
6991,80
6992,90
6993,92
6994,29
6995,61
6996,98
6997,66
6998,39
6999,29
7000,35
7001,91
7002,55
7003,7
7004,80
7005,89
7006,89
7007,83
7008,32
7009,91
7010,85
7011,75
7012,9
7013,25
7014,87
7015,59
7016,38
7017,82
7018,44
7019,6
7020,42
7021,34
7022,14
7023,14
7024,46
7025,70
7026,37
7027,84
7028,97
7029,49
7030,69
7031,59
7032,50
7033,86
7034,78
7035,7
7036,66
7037,55
7038,29
7039,49
7040,26
7041,53
7042,73
7043,85
7044,46
7045,71
7046,84
7047,62
7048,71
7049,14
7050,87
7051,37
7052,86
7053,55
7054,28
7055,93
7056,62
7057,50
7058,41
7059,98
7060,51
7061,46
7062,36
7063,20
7064,57
7065,1
7066,33
7067,28
7068,38
7069,59
7070,85
7071,44
7072,23
7073,14
7074,53
7075,50
7076,2
7077,9
7078,42
7079,21
7080,12
7081,87
7082,29
7083,81
7084,78
7085,64
7086,89
7087,97
7088,63
7089,84
7090,9
7091,6
7092,34
7093,9
7094,44
7095,7
7096,39
7097,1
7098,68
7099,83
7100,71
7101,69
7102,84
7103,23
7104,51
7105,40
7106,80
7107,17
7108,31
7109,48
7110,48
7111,2
7112,50
7113,66
7114,15
7115,44
7116,12
7117,14
7118,56
7119,58
7120,70
7121,85
7122,70
7123,94
7124,41
7125,97
7126,5
7127,80
7128,15
7129,62
7130,2
7131,58
7132,56
7133,13
7134,29
7135,97
7136,48
7137,87
7138,3
7139,92
7140,44
7141,31
7142,55
7143,45
7144,39
7145,68
7146,74
7147,31
7148,95
7149,85
7150,98
7151,95
7152,80
7153,96
7154,76
7155,32
7156,88
7157,19
7158,59
7159,84
7160,48
7161,78
7162,32
7163,98
7164,33
7165,69
7166,14
7167,69
7168,36
7169,80
7170,65
7171,94
7172,86
7173,3
7174,16
7175,90
7176,56
7177,4
7178,96
7179,83
7180,71
7181,51
7182,98
7183,65
7184,61
7185,72
7186,96
7187,62
7188,85
7189,74
7190,57
7191,23
7192,20
7193,38
7194,15
7195,5
7196,77
7197,62
7198,37
7199,62
7200,15
7201,47
7202,75
7203,20
7204,28
7205,27
7206,37
7207,58
7208,46
7209,48
7210,52
7211,79
7212,71
7213,7
7214,60
7215,60
7216,38
7217,49
7218,83
7219,0
7220,19
7221,87
7222,90
7223,5
7224,22
7225,24
7226,75
7227,41
7228,65
7229,51
7230,65
7231,46
7232,1
7233,14
7234,17
7235,65
7236,98
7237,45
7238,14
7239,90
7240,34
7241,30
7242,8
7243,21
7244,28
7245,18
7246,33
7247,32
7248,34
7249,48
7250,75
7251,29
7252,62
7253,76
7254,30
7255,44
7256,43
7257,37
7258,82
7259,9
7260,11
7261,54
7262,8
7263,43
7264,67
7265,91
7266,8
7267,40
7268,53
7269,1
7270,91
7271,26
7272,93
7273,6
7274,87
7275,25
7276,2
7277,24
7278,75
7279,34
7280,86
7281,8
7282,8
7283,42
7284,51
7285,87
7286,81
7287,18
7288,85
7289,48
7290,35
7291,20
7292,50
7293,19
7294,55
7295,26
7296,64
7297,3
7298,15
7299,72
7300,93
7301,65
7302,44
7303,87
7304,72
7305,55
7306,27
7307,36
7308,3
7309,73
7310,35
7311,12
7312,24
7313,70
7314,4
7315,26
7316,71
7317,34
7318,67
7319,20
7320,58
7321,44
7322,99
7323,92
7324,99
7325,21
7326,50
7327,36
7328,82
7329,95
7330,71
7331,61
7332,36
7333,15
7334,80
7335,40
7336,74
7337,25
7338,19
7339,67
7340,6
7341,28
7342,68
7343,46
7344,5
7345,10
7346,11
7347,41
7348,55
7349,96
7350,57
7351,44
7352,19
7353,88
7354,92
7355,25
7356,51
7357,19
7358,84
7359,2
7360,76
7361,54
7362,22
7363,68
7364,70
7365,0
7366,5
7367,42
7368,35
7369,40
7370,80
7371,67
7372,7
7373,34
7374,29
7375,97
7376,13
7377,29
7378,8
7379,98
7380,20
7381,29
7382,19
7383,84
7384,47
7385,8
7386,50
7387,26
7388,85
7389,58
7390,86
7391,85
7392,93
7393,96
7394,75
7395,80
7396,95
7397,37
7398,93
7399,72
7400,87
7401,53
7402,23
7403,98
7404,27
7405,40
7406,9
7407,42
7408,50
7409,92
7410,40
7411,43
7412,42
7413,34
7414,52
7415,9
7416,32
7417,38
7418,57
7419,56
7420,99
7421,57
7422,81
7423,9
7424,54
7425,51
7426,50
7427,27
7428,10
7429,68
7430,28
7431,40
7432,93
7433,50
7434,19
7435,62
7436,28
7437,94
7438,52
7439,86
7440,98
7441,13
7442,70
7443,9
7444,26
7445,15
7446,68
7447,66
7448,24
7449,63
7450,56
7451,60
7452,12
7453,53
7454,36
7455,98
7456,20
7457,92
7458,24
7459,16
7460,26
7461,12
7462,33
7463,45
7464,71
7465,10
7466,30
7467,45
7468,75
7469,94
7470,29
7471,48
7472,97
7473,40
7474,12
7475,51
7476,63
7477,85
7478,33
7479,23
7480,53
7481,98
7482,70
7483,51
7484,8
7485,63
7486,56
7487,11
7488,60
7489,48
7490,21
7491,21
7492,60
7493,56
7494,63
7495,42
7496,33
7497,79
7498,17
7499,20
7500,5
7501,7
7502,91
7503,34
7504,14
7505,92
7506,6
7507,89
7508,13
7509,85
7510,96
7511,27
7512,81
7513,63
7514,59
7515,10
7516,78
7517,18
7518,53
7519,17
7520,27
7521,43
7522,61
7523,54
7524,87
7525,79
7526,68
7527,31
7528,69
7529,64
7530,83
7531,41
7532,23
7533,35
7534,37
7535,20
7536,87
7537,90
7538,52
7539,26
7540,83
7541,15
7542,20
7543,20
7544,7
7545,83
7546,27
7547,45
7548,68
7549,93
7550,86
7551,12
7552,60
7553,45
7554,99
7555,1
7556,62
7557,97
7558,26
7559,3
7560,88
7561,97
7562,88
7563,19
7564,34
7565,23
7566,19
7567,48
7568,84
7569,48
7570,58
7571,16
7572,63
7573,15
7574,55
7575,4
7576,32
7577,15
7578,98
7579,32
7580,83
7581,87
7582,80
7583,56
7584,54
7585,45
7586,92
7587,31
7588,54
7589,61
7590,89
7591,62
7592,78
7593,83
7594,45
7595,85
7596,28
7597,37
7598,54
7599,38
7600,95
7601,7
7602,59
7603,24
7604,94
7605,7
7606,94
7607,94
7608,11
7609,42
7610,65
7611,47
7612,40
7613,38
7614,4
7615,34
7616,82
7617,34
7618,75
7619,87
7620,74
7621,34
7622,39
7623,85
7624,30
7625,74
7626,22
7627,95
7628,81
7629,92
7630,42
7631,52
7632,6
7633,44
7634,62
7635,65
7636,69
7637,84
7638,0
7639,43
7640,48
7641,67
7642,62
7643,89
7644,83
7645,18
7646,12
7647,19
7648,8
7649,68
7650,3
7651,3
7652,83
7653,70
7654,39
7655,0
7656,98
7657,77
7658,58
7659,19
7660,89
7661,90
7662,81
7663,61
7664,41
7665,64
7666,52
7667,66
7668,68
7669,80
7670,43
7671,11
7672,25
7673,66
7674,35
7675,50
7676,88
7677,14
7678,75
7679,53
7680,3
7681,5
7682,98
7683,82
7684,7
7685,87
7686,61
7687,7
7688,91
7689,42
7690,5
7691,37
7692,72
7693,41
7694,94
7695,33
7696,67
7697,22
7698,39
7699,23
7700,6
7701,31
7702,63
7703,71
7704,67
7705,29
7706,84
7707,46
7708,74
7709,33
7710,31
7711,97
7712,50
7713,98
7714,51
7715,75
7716,36
7717,3
7718,41
7719,47
7720,54
7721,84
7722,37
7723,75
7724,18
7725,71
7726,14
7727,83
7728,9
7729,44
7730,57
7731,83
7732,45
7733,28
7734,47
7735,42
7736,89
7737,61
7738,85
7739,39
7740,7
7741,25
7742,98
7743,6
7744,70
7745,70
7746,23
7747,70
7748,87
7749,90
7750,38
7751,25
7752,97
7753,36
7754,83
7755,82
7756,88
7757,44
7758,7
7759,74
7760,80
7761,2
7762,9
7763,91
7764,40
7765,36
7766,91
7767,91
7768,14
7769,73
7770,69
7771,83
7772,42
7773,10
7774,90
7775,50
7776,82
7777,24
7778,38
7779,16
7780,40
7781,39
7782,7
7783,31
7784,10
7785,51
7786,96
7787,80
7788,29
7789,66
7790,83
7791,30
7792,84
7793,10
7794,5
7795,26
7796,53
7797,74
7798,72
7799,15
7800,15
7801,44
7802,25
7803,66
7804,20
7805,55
7806,48
7807,93
7808,72
7809,64
7810,77
7811,3
7812,13
7813,18
7814,92
7815,55
7816,13
7817,55
7818,29
7819,91
7820,91
7821,61
7822,75
7823,13
7824,71
7825,70
7826,46
7827,52
7828,94
7829,89
7830,90
7831,56
7832,57
7833,43
7834,60
7835,89
7836,30
7837,96
7838,78
7839,74
7840,80
7841,80
7842,54
7843,83
7844,60
7845,76
7846,92
7847,18
7848,44
7849,26
7850,9
7851,81
7852,85
7853,32
7854,63
7855,6
7856,56
7857,87
7858,78
7859,44
7860,99
7861,70
7862,8
7863,12
7864,65
7865,80
7866,58
7867,17
7868,39
7869,53
7870,66
7871,48
7872,25
7873,88
7874,12
7875,19
7876,98
7877,38
7878,40
7879,91
7880,16
7881,27
7882,33
7883,87
7884,89
7885,5
7886,76
7887,83
7888,74
7889,85
7890,24
7891,80
7892,32
7893,76
7894,45
7895,84
7896,52
7897,32
7898,72
7899,40
7900,58
7901,84
7902,6
7903,91
7904,38
7905,35
7906,66
7907,25
7908,44
7909,92
7910,23
7911,14
7912,80
7913,86
7914,75
7915,45
7916,6
7917,22
7918,33
7919,76
7920,52
7921,41
7922,90
7923,22
7924,34
7925,45
7926,66
7927,7
7928,95
7929,98
7930,1
7931,23
7932,3
7933,22
7934,5
7935,80
7936,93
7937,27
7938,39
7939,69
7940,92
7941,53
7942,66
7943,4
7944,18
7945,84
7946,66
7947,8
7948,96
7949,8
7950,42
7951,62
7952,29
7953,30
7954,73
7955,2
7956,33
7957,39
7958,4
7959,31
7960,45
7961,83
7962,58
7963,73
7964,18
7965,84
7966,4
7967,5
7968,57
7969,18
7970,23
7971,29
7972,85
7973,34
7974,42
7975,16
7976,86
7977,34
7978,95
7979,45
7980,64
7981,0
7982,28
7983,32
7984,44
7985,86
7986,92
7987,29
7988,85
7989,82
7990,91
7991,82
7992,17
7993,23
7994,58
7995,12
7996,26
7997,54
7998,28
7999,58
8000,79
8001,1
8002,4
8003,12
8004,83
8005,3
8006,33
8007,23
8008,91
8009,73
8010,1
8011,1
8012,35
8013,62
8014,19
8015,88
8016,11
8017,29
8018,56
8019,0
8020,54
8021,61
8022,20
8023,13
8024,17
8025,53
8026,89
8027,18
8028,81
8029,6
8030,96
8031,41
8032,26
8033,26
8034,25
8035,60
8036,22
8037,64
8038,74
8039,47
8040,24
8041,18
8042,74
8043,17
8044,7
8045,0
8046,87
8047,26
8048,95
8049,14
8050,56
8051,18
8052,12
8053,54
8054,21
8055,79
8056,8
8057,43
8058,39
8059,51
8060,40
8061,53
8062,35
8063,80
8064,31
8065,8
8066,57
8067,33
8068,88
8069,35
8070,6
8071,5
8072,40
8073,65
8074,22
8075,16
8076,4
8077,57
8078,98
8079,55
8080,88
8081,55
8082,58
8083,27
8084,36
8085,13
8086,91
8087,84
8088,9
8089,89
8090,9
8091,65
8092,85
8093,70
8094,59
8095,6
8096,2
8097,59
8098,79
8099,70
8100,34
8101,97
8102,39
8103,49
8104,18
8105,55
8106,70
8107,65
8108,38
8109,34
8110,61
8111,69
8112,37
8113,55
8114,24
8115,3
8116,78
8117,75
8118,33
8119,35
8120,1
8121,84
8122,22
8123,28
8124,55
8125,91
8126,13
8127,90
8128,68
8129,60
8130,84
8131,83
8132,34
8133,14
8134,32
8135,92
8136,83
8137,96
8138,35
8139,28
8140,3
8141,89
8142,6
8143,15
8144,66
8145,35
8146,50
8147,12
8148,41
8149,31
8150,28
8151,93
8152,84
8153,26
8154,74
8155,80
8156,50
8157,65
8158,54
8159,98
8160,30
8161,44
8162,66
8163,60
8164,44
8165,58
8166,82
8167,19
8168,98
8169,89
8170,28
8171,55
8172,95
8173,76
8174,60
8175,76
8176,91
8177,93
8178,2
8179,3
8180,62
8181,43
8182,91
8183,48
8184,93
8185,34
8186,42
8187,34
8188,53
8189,98
8190,28
8191,8
8192,40
8193,18
8194,33
8195,61
8196,60
8197,73
8198,61
8199,29
8200,78
8201,18
8202,49
8203,92
8204,92
8205,6
8206,72
8207,94
8208,18
8209,20
8210,55
8211,0
8212,85
8213,66
8214,18
8215,23
8216,55
8217,95
8218,81
8219,58
8220,73
8221,60
8222,21
8223,92
8224,19
8225,87
8226,40
8227,79
8228,90
8229,75
8230,73
8231,15
8232,41
8233,39
8234,99
8235,33
8236,94
8237,45
8238,91
8239,36
8240,77
8241,3
8242,75
8243,92
8244,94
8245,61
8246,50
8247,38
8248,12
8249,1
8250,0
8251,30
8252,84
8253,98
8254,29
8255,7
8256,18
8257,48
8258,89
8259,91
8260,84
8261,6
8262,62
8263,31
8264,40
8265,34
8266,30
8267,4
8268,86
8269,47
8270,33
8271,4
8272,25
8273,14
8274,28
8275,75
8276,11
8277,81
8278,22
8279,73
8280,79
8281,5
8282,88
8283,56
8284,81
8285,15
8286,84
8287,69
8288,30
8289,6
8290,68
8291,70
8292,5
8293,74
8294,7
8295,80
8296,40
8297,71
8298,5
8299,14
8300,48
8301,18
8302,0
8303,70
8304,38
8305,3
8306,24
8307,69
8308,16
8309,9
8310,42
8311,41
8312,39
8313,27
8314,0
8315,92
8316,85
8317,9
8318,43
8319,79
8320,77
8321,75
8322,74
8323,80
8324,42
8325,19
8326,8
8327,0
8328,36
8329,89
8330,43
8331,46
8332,69
8333,56
8334,42
8335,22
8336,71
8337,98
8338,55
8339,40
8340,87
8341,0
8342,21
8343,72
8344,1
8345,64
8346,52
8347,43
8348,83
8349,65
8350,68
8351,18
8352,1
8353,25
8354,31
8355,46
8356,47
8357,90
8358,2
8359,28
8360,37
8361,61
8362,31
8363,14
8364,4
8365,92
8366,38
8367,93
8368,28
8369,39
8370,18
8371,41
8372,44
8373,49
8374,1
8375,11
8376,19
8377,91
8378,82
8379,4
8380,60
8381,34
8382,56
8383,25
8384,32
8385,74
8386,37
8387,99
8388,27
8389,98
8390,8
8391,58
8392,93
8393,87
8394,11
8395,7
8396,98
8397,43
8398,52
8399,6
8400,4
8401,33
8402,8
8403,74
8404,26
8405,34
8406,39
8407,97
8408,59
8409,75
8410,33
8411,87
8412,17
8413,98
8414,16
8415,33
8416,76
8417,41
8418,97
8419,8
8420,75
8421,17
8422,55
8423,93
8424,27
8425,4
8426,41
8427,49
8428,30
8429,31
8430,21
8431,77
8432,90
8433,54
8434,87
8435,86
8436,37
8437,47
8438,66
8439,2
8440,73
8441,55
8442,25
8443,62
8444,26
8445,19
8446,28
8447,15
8448,36
8449,59
8450,69
8451,45
8452,92
8453,39
8454,42
8455,58
8456,49
8457,48
8458,44
8459,71
8460,48
8461,69
8462,40
8463,34
8464,84
8465,35
8466,23
8467,66
8468,66
8469,88
8470,82
8471,1
8472,39
8473,88
8474,93
8475,82
8476,7
8477,17
8478,56
8479,40
8480,70
8481,1
8482,68
8483,59
8484,69
8485,45
8486,16
8487,62
8488,85
8489,12
8490,99
8491,88
8492,40
8493,68
8494,36
8495,23
8496,17
8497,84
8498,20
8499,46
8500,75
8501,61
8502,54
8503,58
8504,42
8505,51
8506,75
8507,73
8508,70
8509,37
8510,28
8511,90
8512,55
8513,88
8514,12
8515,38
8516,93
8517,7
8518,53
8519,58
8520,99
8521,39
8522,56
8523,17
8524,33
8525,77
8526,63
8527,87
8528,75
8529,4
8530,16
8531,94
8532,63
8533,76
8534,60
8535,97
8536,1
8537,0
8538,75
8539,31
8540,38
8541,71
8542,75
8543,52
8544,6
8545,43
8546,14
8547,84
8548,14
8549,34
8550,1
8551,88
8552,53
8553,66
8554,5
8555,56
8556,32
8557,52
8558,40
8559,24
8560,86
8561,54
8562,54
8563,88
8564,61
8565,87
8566,54
8567,24
8568,13
8569,85
8570,17
8571,90
8572,22
8573,86
8574,77
8575,79
8576,94
8577,45
8578,0
8579,39
8580,89
8581,82
8582,41
8583,87
8584,91
8585,73
8586,4
8587,62
8588,15
8589,98
8590,10
8591,11
8592,28
